Type, RunNo, EvNo, E1, px1, py1, pz1, pt1, eta1, phi1, Q1, E2, px2, py2, pz2, pt2, eta2, phi2, Q2, M
GT,  140124,  895833895,  12.2879, 1.33742, -1.98136, -12.0527, 2.3904977946, -2.32062667611, -0.977045966631,  1,  6.66114, -0.453393, 1.11524, -6.55059, 1.20387934198, -2.39549212737, 1.95693045242,  1,  3.38423
GT,  140124,  895963470,  6.64133, 2.87602, -1.22985, 5.85765, 3.12794214507, 1.38520437488, -0.40408957637,  -1,  3.6339, -1.01055, -0.624929, 3.43253, 1.18816983531, 1.78272270352, -2.58774999663,  -1,  3.51462
GT,  140124,  895982754,  10.4507, -2.55588, -1.98683, -9.9361, 3.23728528605, -1.84012663957, -2.48081201002,  -1,  2.76517, 0.351308, -0.614375, -2.67098, 0.707724488406, -2.03840017516, -1.05135998446,  1,  2.0235
GT,  140124,  896004464,  13.0406, -3.29839, 1.79249, 12.4881, 3.75398414917, 1.91696725525, 2.64379682982,  -1,  3.6903, -0.872894, -0.7293, 3.50904, 1.13746315335, 1.84497934811, -2.44557903213,  1,  2.34165
GT,  140124,  896043080,  7.9438, -0.24107, 1.5447, 7.78772, 1.56339784921, 2.30876011634, 1.72561019397,  -1,  4.05728, -0.671869, -0.53055, 3.96452, 0.856090681915, 2.23736953491, -2.47318670186,  -1,  2.01213
GT,  140124,  896110493,  7.99016, 0.406953, 1.51429, -7.83408, 1.56801943493, -2.31168548028, 1.30825758522,  -1,  3.39328, -0.379044, -0.830836, -3.26637, 0.913215644211, -1.98660196795, -1.99881075242,  -1,  2.42789
GT,  140124,  896135349,  7.00166, 0.967542, 1.03289, -6.85632, 1.41527356856, -2.28148108786, 0.818053494822,  -1,  3.87394, -0.963328, -0.271173, -3.74095, 1.00076752121, -2.02914896057, -2.86719722917,  -1,  2.32301
GT,  140124,  896171015,  14.2117, -4.56273, -0.564976, 13.447, 4.59757576702, 1.79439475275, -3.01839562149,  1,  4.46483, -0.674946, 1.00983, 4.29514, 1.21462287638, 1.97561600803, 2.1599812884,  -1,  2.52899
GT,  140124,  896206197,  5.14977, 0.082224, -2.18076, 4.66332, 2.18230954811, 1.50322359849, -1.53310989196,  -1,  5.99367, 1.30153, 0.411421, 5.83521, 1.36500827109, 2.15930482051, 0.306166360041,  1,  2.98529
GT,  140124,  896244338,  4.11165, 1.85716, -0.253693, 3.65802, 1.87440748074, 1.42176050557, -0.135762368684,  1,  6.57972, -0.304578, -3.32827, 5.6667, 3.34217727701, 1.29854243132, -1.6620545526,  -1,  3.48054
GT,  140124,  896282943,  7.6365, -0.0973671, 3.16308, -6.94913, 3.16457824023, -1.52796686652, 1.60156898001,  1,  5.1218, 3.12529, -0.0140681, -4.05635, 3.12532166273, -1.07716904263, -0.00450134387,  -1,  4.75068
GT,  140124,  896300333,  10.9393, 0.113519, 3.67411, 10.3027, 3.6758632803, 1.75416934785, 1.5399091465,  1,  3.21282, 0.875087, 0.204962, 3.08274, 0.898769536095, 1.94629776847, 0.230071703048,  -1,  2.25581
GT,  140124,  896364038,  10.2981, 1.28681, 1.58628, 10.0929, 2.04258762713, 2.30084743983, 0.889255852703,  -1,  3.14214, -0.729431, 0.492935, 3.01444, 0.880371795315, 1.94464431987, 2.54730721656,  1,  2.05007
GT,  140124,  896368769,  8.19267, 0.623754, 2.07954, 7.89905, 2.17107246865, 2.00304074209, 1.27938717939,  -1,  3.31461, 0.974821, -1.04539, 2.98871, 1.42937616957, 1.48357177734, -0.820315465602,  1,  3.20143
GT,  140124,  896396650,  11.621, 0.0561286, -2.55327, 11.3364, 2.55388686371, 2.19600261606, -1.5488168412,  1,  3.47749, -0.577488, 0.531983, 3.38605, 0.785174058686, 2.16784050863, 2.39718655672,  1,  2.61849
GT,  140124,  896398650,  11.8945, 2.36756, -2.68547, -11.3424, 3.58009629403, -1.87033012005, -0.848230075394,  1,  5.63432, -0.755123, -0.97269, -5.4971, 1.23139619182, -2.20153446177, -2.2309333039,  -1,  2.77626
GT,  140124,  896403616,  12.4759, 0.9158, 3.149, -12.0367, 3.27946499295, -2.01148891801, 1.28778039338,  -1,  3.16771, -1.33459, 0.632334, -2.8004, 1.47681304018, -1.39624834016, 2.69912064722,  1,  3.1795
GT,  140124,  896412809,  8.25211, -0.801681, 2.3547, 7.86758, 2.48742929865, 1.86874963849, 1.89894704827,  1,  3.07383, 0.861244, 0.171325, 2.94384, 0.878119287546, 1.9243716206, 0.196363968127,  -1,  2.23736
GT,  140124,  896457845,  13.6177, 1.50412, -4.3759, -12.807, 4.62718897219, -1.7423334732, -1.23971979355,  -1,  5.90061, 1.8918, -0.510987, -5.56471, 1.95959560986, -1.76650601357, -0.263810860631,  1,  2.83373
GT,  140124,  896462559,  10.4332, -2.16955, -2.18651, 9.9676, 3.08022291119, 1.89054668387, -2.35230108324,  1,  2.8789, -0.650812, 0.785941, 2.68991, 1.02042124381, 1.69661669662, 2.26241868885,  -1,  2.66152
GT,  140124,  896488245,  15.1392, 0.440459, -3.80595, -14.646, 3.83135218078, -2.0507818583, -1.45557981978,  -1,  3.15639, 0.916021, 0.343704, -2.99907, 0.978379738168, -1.83890983214, 0.358958365859,  1,  3.09087
GT,  140124,  896505159,  11.519, 1.86077, 1.56453, 11.2591, 2.4310942215, 2.23743940218, 0.699126977943,  -1,  3.03068, -0.714795, 1.10907, 2.72634, 1.31945752373, 1.47288038529, 2.14329500115,  1,  2.76427
GT,  140124,  896505475,  7.14356, -3.35873, -1.29236, 6.16993, 3.59878612625, 1.30812257269, -2.77427857121,  1,  4.31467, -1.78624, 1.11424, 3.76471, 2.10527530627, 1.34470890416, 2.5838633796,  -1,  2.46812
GT,  140124,  896533398,  2.76287, 0.91106, 0.465724, 2.56425, 1.02319556673, 1.64950134564, 0.472558819874,  1,  8.20246, 0.716908, -2.11924, 7.89076, 2.23721596143, 1.97312371886, -1.24459553245,  -1,  2.3552
GT,  140124,  896557279,  11.4535, -0.854821, 4.56179, 10.4704, 4.64119025102, 1.55258114594, 1.75603529384,  -1,  4.8691, 0.304108, -1.01306, 4.75165, 1.05772030295, 2.20768688547, -1.27916747644,  -1,  4.6709
GT,  140124,  896560315,  9.42721, 1.99979, -2.55384, 8.85098, 3.24364899299, 1.72897716704, -0.906475185071,  -1,  3.46644, 0.970301, 0.635197, 3.26497, 1.15972378583, 1.75836230855, 0.579629560012,  1,  2.63573
GT,  140124,  896576250,  7.03365, -1.57654, -1.82673, 6.60595, 2.41296930451, 1.7320606957, -2.28281190599,  -1,  7.20522, -1.73665, 1.18538, 6.89078, 2.10263619461, 1.90264370801, 2.54266274867,  1,  3.03229
GT,  140124,  896609448,  12.2065, -2.27418, 0.556683, -11.9794, 2.34132241156, -2.33503557806, 2.90152910878,  -1,  4.11245, -1.1402, -1.3569, -3.70943, 1.77235257497, -1.48444392389, -2.26963069058,  1,  2.80553
GT,  140124,  899338306,  10.1831, -2.35108, -1.59753, 9.77775, 2.84247766347, 1.94906859684, -2.54476637654,  1,  4.15967, -0.322517, 1.2162, 3.96339, 1.25823672466, 1.86482932906, 1.83001414431,  -1,  3.0987
GT,  140124,  899394657,  9.09435, -1.67612, 1.44131, -8.82096, 2.21060009285, -2.09235753237, 2.43137419019,  1,  4.08554, 0.461735, -0.82676, -3.97288, 0.946958978956, -2.14104793344, -1.06146027894,  -1,  2.85918
GT,  140124,  899403666,  15.4295, -0.913393, 5.00362, -14.5667, 5.08630513014, -1.774508005, 1.75135468654,  1,  7.13584, 0.92807, 1.52889, -6.90726, 1.78852412816, -2.06068474728, 1.02522951844,  -1,  2.32188
GT,  140124,  899411977,  5.76672, 0.529588, -2.72099, 5.05566, 2.77204798477, 1.36194078851, -1.37856891249,  1,  5.16028, -0.241947, 1.77354, 4.83873, 1.78996717356, 1.72018026583, 1.70637974769,  -1,  4.5299
GG,  140124,  899424370,  18.8809, -5.19579, 1.63596, -18.0778, 5.44725608409, -1.91468266106, 2.83655682203,  -1,  31.3276, -4.15406, 4.14943, -30.7722, 5.87145499927, -2.35863611959, 2.356752087,  1,  3.69843
GT,  140124,  899480463,  7.6553, 1.5467, 1.57379, -7.32962, 2.20660278575, -1.9155414407, 0.79407927421,  -1,  7.59516, -0.682486, 2.17414, -7.24449, 2.27874348706, -1.87362900467, 1.87496595124,  1,  2.31904
GT,  140124,  899555811,  7.3634, -1.09275, 1.35074, 7.15471, 1.73741218774, 2.12294776798, 2.25100163165,  -1,  5.80316, 0.328231, -1.17737, 5.672, 1.2222666265, 2.23939397261, -1.29891629933,  -1,  2.86693
GT,  140124,  899563669,  9.54412, -0.840636, 3.51535, -8.83259, 3.61446462246, -1.62610835182, 1.8055213142,  1,  5.35482, 0.837283, 0.667236, -5.24563, 1.07062911495, -2.29255120521, 0.672851619638,  -1,  2.50756
GT,  140124,  899568795,  6.15571, -0.300584, -1.19337, 6.03052, 1.23064320498, 2.29269559249, -1.81754201349,  -1,  3.43932, 0.301332, 1.26959, 3.18043, 1.30486004703, 1.62371735665, 1.33776238908,  1,  2.68652
GT,  140124,  899590846,  9.88422, -2.01136, 2.54754, -9.33548, 3.24584797876, -1.77852997272, 2.23912061736,  1,  6.73954, 0.751056, 1.65048, -6.49015, 1.81333100827, -1.98723533852, 1.14374821459,  -1,  2.58596
GT,  140124,  899630606,  19.6831, -4.67495, -2.49977, 18.9555, 5.30132130279, 1.98628948007, -2.65055956868,  -1,  6.86548, -0.369192, -1.19454, 6.74985, 1.25029138382, 2.38776028913, -1.87054988938,  1,  2.23009
GT,  140124,  899632059,  7.88644, -1.15867, -2.67944, 7.32549, 2.9192318994, 1.65071270067, -1.97894330611,  -1,  6.91908, 0.915176, -0.981527, 6.78687, 1.34199193839, 2.32361637219, -0.820366186306,  1,  2.56568
GT,  140124,  899737836,  8.8639, 0.335947, 2.08689, -8.60753, 2.11375737939, -2.11206376435, 1.41118593066,  -1,  7.51657, -0.0473201, -2.5858, -7.05685, 2.58623294231, -1.72894633521, -1.58909426891,  1,  4.75551
GT,  140124,  899750230,  7.60899, 0.198275, -5.21337, -5.53778, 5.21713903711, -0.924171032358, -1.53278262633,  1,  3.37205, 1.34639, -0.746957, -2.99814, 1.53971126902, -1.41977435652, -0.506509504571,  -1,  3.13206
GT,  140124,  899758408,  10.7486, -2.57916, -1.17403, -10.3678, 2.83379828966, -2.00840842686, -2.71442399499,  -1,  5.88596, -0.266392, -2.52279, -5.31016, 2.53681573666, -1.48457195752, -1.67600067168,  1,  3.02438
GT,  140124,  899803149,  4.70034, 1.46756, -0.786013, 4.39437, 1.66479692148, 1.69785922651, -0.491713944872,  1,  3.57598, -0.328745, 1.2506, 3.33232, 1.29308686291, 1.67546449498, 1.82785060795,  1,  2.69869
GT,  140124,  899812979,  8.77487, -1.08238, -2.02422, -8.46866, 2.29543309046, -2.01647868943, -2.0618284216,  1,  4.22994, -1.47532, 0.930518, -3.85212, 1.74425710568, -1.53315521592, 2.57888862813,  1,  3.09606
GT,  140124,  899833029,  7.03096, -1.68013, 0.308807, -6.81946, 1.70827356713, -2.09277497433, 2.95982193977,  -1,  8.11605, -0.687612, -1.64324, -7.91745, 1.78130512831, -2.19729091279, -1.96710508972,  1,  2.20644
GT,  140124,  899835358,  8.04979, 0.116237, 1.76615, 7.85208, 1.76997086492, 2.19543002488, 1.50507732797,  1,  5.16445, 2.06171, 0.591451, 4.6968, 2.14486885601, 1.52542502713, 0.279371521368,  -1,  2.61534
GT,  140124,  899881060,  16.0075, 0.0144355, 2.8974, -15.7427, 2.89743596023, -2.39406071198, 1.56581414257,  -1,  3.44619, -1.60327, 0.766778, -2.95071, 1.77719531684, -1.28052490105, 2.69548878199,  1,  3.61258
GT,  140124,  899891433,  9.91263, -4.2257, -4.9078, -7.50373, 6.47634475071, -0.989221204414, -2.28165174738,  -1,  4.19821, -3.23237, -0.800677, -2.55431, 3.33005998073, -0.706728422235, -2.89877434113,  1,  3.12122
GT,  140124,  899903035,  12.9257, -2.06754, 2.98629, 12.4044, 3.63216872071, 1.9421452767, 2.17636554219,  1,  5.75163, 1.07704, 0.375935, 5.63637, 1.14076390451, 2.30077623741, 0.335823433432,  -1,  3.32961
GT,  140124,  899911716,  16.2005, -3.0994, 0.743689, -15.8835, 3.18737410555, -2.30914920459, 2.90609862035,  1,  4.44733, -0.933606, 1.46494, -4.09267, 1.73714402593, -1.59237209149, 2.13819160508,  -1,  2.47838
GT,  140124,  899981166,  6.94674, -1.00623, 2.52033, -6.39386, 2.7137726732, -1.59241184787, 1.95065196304,  1,  5.45347, -0.920055, -0.789469, -5.31595, 1.21233762005, -2.18406444929, -2.43243377938,  1,  3.15259
GT,  140124,  900043060,  8.05157, -1.14012, -1.48229, 7.83068, 1.87004204725, 2.13919752855, -2.22644826352,  -1,  3.47525, 0.611336, 0.626423, 3.36156, 0.875292796626, 2.05528357116, 0.797586523897,  -1,  2.56696
GG,  140124,  900055795,  22.2799, 3.49465, -5.83434, -21.2163, 6.80088978429, -1.85561472868, -1.03112753908,  1,  5.22084, 0.351658, -2.80213, -4.38981, 2.82410975103, -1.22456762277, -1.4459523276,  1,  3.35202
GT,  140124,  900086249,  11.5599, 4.4621, -0.924782, -10.6233, 4.55692419923, -1.5826654763, -0.204359425591,  -1,  7.70616, 2.20881, 1.30412, -7.26596, 2.56506736568, -1.76415671146, 0.533343722473,  1,  2.55155
GT,  140124,  900126982,  8.31076, 0.797603, -1.8367, -8.06523, 2.0024079094, -2.10142482618, -1.16110966609,  1,  4.49185, -0.855969, 0.986999, -4.29636, 1.30646467804, -1.90594493198, 2.28521664934,  1,  3.22064
GT,  140124,  900132928,  8.78298, 0.618235, -1.80647, 8.57229, 1.90933191879, 2.20710661293, -1.24105690027,  -1,  7.4849, 2.07243, 0.335273, 7.18368, 2.0993746901, 1.94401772414, 0.160388126079,  1,  2.64379
GT,  140124,  900137206,  11.5019, 0.62648, 2.1498, -11.2813, 2.23922246112, -2.31987210851, 1.28723587012,  1,  3.31013, 1.1521, -0.152639, -3.09761, 1.16216740374, -1.70695721776, -0.131720510455,  -1,  2.34315
GT,  140124,  900138770,  11.1741, -0.181258, 2.49857, 10.8891, 2.50513602574, 2.17554306981, 1.64321416158,  -1,  3.41312, -0.806608, -0.354303, 3.29577, 0.880992100687, 2.02989676875, -2.72771385079,  1,  2.44976
GT,  140124,  900146892,  14.7757, -4.30443, -0.0111766, 14.1344, 4.30444451019, 1.90452910153, -3.13899612516,  1,  4.79551, -1.16605, 1.97378, 4.21073, 2.29248338945, 1.36815243374, 2.10440141476,  -1,  3.56505
GT,  140124,  900149586,  11.4654, 3.29341, -3.18815, 10.5087, 4.58375935784, 1.5673216426, -0.769159673299,  1,  7.01319, -0.442847, -2.77178, 6.4261, 2.80693388483, 1.56603036963, -1.72922721973,  -1,  3.32014
GT,  140124,  900174622,  7.94205, -1.39349, -1.02548, -7.75058, 1.7301513259, -2.20493718611, -2.50717180018,  -1,  6.38107, 1.47939, -0.722994, -6.16405, 1.64660714687, -2.03054471896, -0.454575600873,  1,  2.91033
GT,  140124,  900177412,  6.37778, -1.21446, -0.0305002, -6.26012, 1.2148429338, -2.34201637739, -3.11648372449,  -1,  4.52006, 1.3157, -1.53566, -4.0411, 2.02220625199, -1.44290267044, -0.862387821194,  1,  3.19136
GT,  140124,  900178958,  7.86485, -4.48474, -0.937039, -6.39169, 4.58158651071, -1.1351203318, -2.93561645422,  -1,  2.89975, 1.06362, -0.399385, -2.66582, 1.13613198292, -1.58862404849, -0.359205402911,  1,  4.51088
GT,  140124,  900263942,  11.9777, 3.79331, -2.9549, -10.9697, 4.80839211859, -1.56282307262, -0.661789738331,  -1,  3.01594, 0.648252, 0.751744, -2.84594, 0.992647821254, -1.7755336561, 0.859187017705,  1,  3.05892
GT,  140124,  900348820,  6.08602, -0.826961, 1.60019, 5.8124, 1.80124194145, 1.88785206726, 2.04778494967,  1,  3.59165, 0.923346, -0.199359, 3.46359, 0.944622594795, 2.01051968938, -0.212645134017,  1,  2.37521
GT,  140124,  900357871,  8.71175, -1.26579, 1.20089, 8.53458, 1.74480976505, 2.29091665628, 2.38249909011,  1,  3.73178, 0.187537, -0.780256, 3.64295, 0.802477134818, 2.21790897871, -1.33491744117,  -1,  2.28249
GT,  140124,  900381670,  9.69718, 2.06974, 0.815516, -9.43797, 2.22461008131, -2.15191530388, 0.375339362597,  1,  4.4499, -0.69432, -0.502897, -4.36525, 0.857313043765, -2.33028097561, -2.51474247497,  1,  2.76068
GT,  140124,  900425848,  21.3186, 3.48023, -0.980289, 21.0095, 3.61565587085, 2.46017199834, -0.274559979723,  1,  3.05761, -0.0966887, -1.24874, 2.78731, 1.2524776614, 1.54013621367, -1.64807115401,  -1,  3.39042
GT,  140124,  900430488,  21.7136, -2.09753, -5.32389, 20.9457, 5.72218811583, 2.0088861317, -1.94610617284,  1,  14.4151, -3.50365, -3.26566, 13.5958, 4.78958229474, 1.76613908419, -2.39133721796,  -1,  2.64825
GT,  140124,  900474445,  8.27724, 0.663558, 2.20152, -7.95076, 2.29934763134, -1.95407131369, 1.2780473493,  -1,  3.52089, -0.428919, -0.734469, -3.41498, 0.850538782491, -2.09836315405, -2.09935697782,  1,  2.79439
GT,  140124,  900485200,  7.19873, -1.6421, -0.944958, 6.94414, 1.8945812286, 2.01015779845, -2.61941496639,  -1,  6.05892, 0.489459, -1.24152, 5.90918, 1.33451939779, 2.19359658294, -1.19526380562,  1,  2.10906
GT,  140124,  900541871,  5.46493, 1.08531, -2.84538, 4.53655, 3.04533826372, 1.1890196445, -1.20640135791,  -1,  3.39694, 0.896285, -0.097734, 3.2734, 0.901597879313, 2.00101081635, -0.108614305206,  -1,  2.22461
GT,  140124,  900546068,  12.7151, 2.46301, 2.64139, -12.1909, 3.61155913591, -1.93094964103, 0.820330268623,  -1,  10.1409, -0.293546, 2.36122, -9.85727, 2.37939680224, -2.12876774184, 1.69448136393,  1,  2.55763
GT,  140124,  900573056,  13.2559, 1.37761, 1.74884, -13.0671, 2.2262638338, -2.47009892155, 0.903583317435,  1,  6.07298, -1.07818, -0.617154, -5.94361, 1.24231685657, -2.26923313986, -2.62171190578,  -1,  3.29006
GT,  140124,  900621279,  11.5825, 0.10181, -2.57103, 11.2926, 2.57304499319, 2.18493833402, -1.53121808974,  -1,  4.43193, -1.0455, -1.81434, 3.9046, 2.09401525439, 1.38141202994, -2.09356395251,  -1,  2.32061
GT,  140124,  900656928,  13.1386, 3.60488, 1.55912, -12.5373, 3.92759659191, -1.8775059983, 0.408208222103,  -1,  8.79586, 1.35237, 2.30105, -8.38047, 2.66903273105, -1.86177926974, 1.03945617678,  1,  2.02222
GT,  140124,  900667314,  12.7995, -0.545224, -2.37816, -12.5644, 2.4398594623, -2.34137084761, -1.7961645923,  1,  4.84859, 1.14431, 0.526893, -4.68088, 1.25978633488, -2.02332655225, 0.431506813879,  -1,  3.20481
GT,  140124,  900684567,  10.8665, -2.2108, -0.975895, -10.5939, 2.416610786, -2.18382166916, -2.72589533665,  1,  6.32221, -1.48211, 1.80406, -5.87435, 2.33479817879, -1.65315670921, 2.25853495696,  -1,  3.15071
GT,  140124,  900695107,  13.9622, -1.22825, 2.29938, 13.7163, 2.60686525292, 2.36249403983, 2.06140149,  1,  7.06345, -1.31936, -1.3941, 6.79683, 1.91943367158, 1.9769397991, -2.32865728407,  1,  3.73908
GT,  140124,  900757926,  9.32941, 2.64576, 0.0285141, -8.94572, 2.64591364778, -1.9324920603, 0.0107768641555,  -1,  3.09607, -0.2309, -1.06666, -2.89542, 1.0913653676, -1.7026108838, -1.7839772114,  -1,  2.69645
GG,  140124,  900808133,  10.9332, -0.967858, -2.34962, 10.6333, 2.54115392146, 2.13850100125, -1.96153706472,  -1,  8.99881, 1.23143, 1.848, 8.71985, 2.22070345722, 2.07675894933, 0.98300729011,  1,  4.73505
GT,  140124,  900830310,  3.34809, -0.91612, -0.769826, -3.12517, 1.19662355178, -1.68791952857, -2.44275033285,  -1,  18.0964, 0.17993, -4.29006, -17.5793, 4.29383157663, -2.11728185567, -1.52887975483,  -1,  2.24662
GT,  140124,  900834226,  7.38202, 1.14391, 1.2087, -7.19122, 1.66417720754, -2.16980459894, 0.812930830464,  1,  4.66504, 1.0621, 2.71852, -3.63772, 2.9186310833, -1.04532888726, 1.19834103297,  1,  2.7525
GG,  140124,  900846403,  5.78086, -2.12403, 0.760756, 5.32136, 2.25615893333, 1.59339391065, 2.79766132467,  -1,  6.57199, 2.69217, 0.968955, 5.91551, 2.86123279391, 1.47340768226, 0.345481197004,  1,  4.79696
GT,  140124,  900874306,  9.81606, -1.59028, -1.16175, 9.61589, 1.96942975018, 2.2891456446, -2.51066810557,  1,  9.78999, -3.59971, 0.424248, 9.09367, 3.62462390457, 1.65051624923, 3.02427766685,  -1,  2.62105
GT,  140124,  900925226,  7.38846, 1.17528, 1.18002, 7.19753, 1.66545197433, 2.16991309509, 0.787410643167,  -1,  3.78023, -0.204611, -1.26194, 3.55592, 1.27842020671, 1.74698684436, -1.73153751041,  -1,  2.8555
GT,  140124,  900955002,  10.4056, -3.42602, 2.69479, 9.44802, 4.35884229865, 1.51615100533, 2.47509717487,  -1,  4.69936, 0.741556, -0.883005, 4.55447, 1.15308418217, 2.08246865194, -0.872248195184,  -1,  4.64758
GT,  140124,  900964678,  23.9098, -2.25342, -3.58889, -23.531, 4.23769195772, -2.41545831799, -2.13146951839,  -1,  5.90737, 0.476834, -1.64619, -5.6523, 1.7138588564, -1.90869273627, -1.28885333957,  1,  2.61425
GT,  140124,  900965085,  8.779, 1.55094, 1.80774, 8.44905, 2.38187715703, 1.97861341824, 0.861708302281,  -1,  3.53033, 1.73175, 0.110932, 3.07258, 1.73529938948, 1.3360897971, 0.0639703420737,  -1,  2.07708
GT,  140124,  900968416,  18.7476, -2.19209, 2.77077, 18.4114, 3.53304754582, 2.35303769041, 2.24011654315,  1,  4.36808, -1.8691, 0.210881, 3.94094, 1.88095869337, 1.48540700499, 3.02924287426,  1,  3.05372
GT,  140124,  900983106,  9.20137, -1.68945, 2.86385, 8.57894, 3.32503806369, 1.67657655643, 2.10377306285,  1,  4.73371, 0.799824, 1.03021, 4.54926, 1.30424348765, 1.9624309894, 0.91063099379,  -1,  2.42522
GT,  140124,  901021774,  11.6141, 0.533231, -2.08273, -11.4129, 2.1499068706, -2.37122247467, -1.32015514015,  -1,  5.01348, 1.46186, -0.0234588, -4.79439, 1.46204821223, -1.9032326645, -0.0160458502582,  1,  2.32032
GT,  140124,  901087954,  13.4715, -2.56301, -2.33761, 13.0168, 3.4689250168, 2.03284325532, -2.4021562786,  1,  2.96116, -0.77904, 0.638169, 2.78265, 1.00705659928, 1.74076256928, 2.45526934529,  -1,  2.52047
GG,  140124,  901113035,  13.0241, -2.07674, 1.5551, -12.7626, 2.59445274337, -2.29646532885, 2.49884854459,  -1,  8.22451, 0.572981, 2.47525, -7.82152, 2.54070261716, -1.84297829176, 1.34331886808,  1,  3.0481
GT,  140124,  901133998,  15.2899, 2.70082, 1.27017, 14.9954, 2.9845871576, 2.31718885579, 0.439598803474,  -1,  5.05928, 0.376641, 1.6531, 4.76555, 1.6954639639, 1.75684325087, 1.34678113111,  1,  2.36162
GT,  140124,  901138346,  6.46188, -3.83117, -4.19499, -3.07715, 5.68117986593, -0.518141714021, -2.31089622537,  -1,  3.86349, -1.03817, 0.615699, -3.66859, 1.20701375614, -1.83083077151, 2.60629036799,  -1,  4.95847
